Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código Meses,Meses,Unidad,Valor,Símbolo,Descripción del Símbolo
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","1994","1994","7021","Valor anual","SLC","125790","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","1995","1995","7021","Valor anual","SLC","141120","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","1996","1996","7021","Valor anual","SLC","109153","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","1997","1997","7021","Valor anual","SLC","178897","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","1998","1998","7021","Valor anual","SLC","183870","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","1999","1999","7021","Valor anual","SLC","135215.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2000","2000","7021","Valor anual","SLC","147183.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2001","2001","7021","Valor anual","SLC","134077.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2002","2002","7021","Valor anual","SLC","150929.9","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2003","2003","7021","Valor anual","SLC","135586.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2004","2004","7021","Valor anual","SLC","138092.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2005","2005","7021","Valor anual","SLC","186142.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2006","2006","7021","Valor anual","SLC","190004.4","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2007","2007","7021","Valor anual","SLC","238601.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2008","2008","7021","Valor anual","SLC","262150.4","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2009","2009","7021","Valor anual","SLC","637438.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2010","2010","7021","Valor anual","SLC","639499.6","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2011","2011","7021","Valor anual","SLC","728485.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2012","2012","7021","Valor anual","SLC","823197.9","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2013","2013","7021","Valor anual","SLC","956176.9","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2018","2018","7021","Valor anual","SLC","445476.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2019","2019","7021","Valor anual","SLC","410907.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2020","2020","7021","Valor anual","SLC","462390.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2021","2021","7021","Valor anual","SLC","499271.4","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01232","Pepinos, pepinillos","2022","2022","7021","Valor anual","SLC","871295.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1991","1991","7021","Valor anual","SLC","78400","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1992","1992","7021","Valor anual","SLC","81873","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1993","1993","7021","Valor anual","SLC","61158","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1994","1994","7021","Valor anual","SLC","68119","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1995","1995","7021","Valor anual","SLC","70692","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1996","1996","7021","Valor anual","SLC","96550","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1997","1997","7021","Valor anual","SLC","88474","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1998","1998","7021","Valor anual","SLC","94708","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","1999","1999","7021","Valor anual","SLC","72740","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2000","2000","7021","Valor anual","SLC","121090","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2001","2001","7021","Valor anual","SLC","82580","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2002","2002","7021","Valor anual","SLC","129020","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2003","2003","7021","Valor anual","SLC","105150","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2004","2004","7021","Valor anual","SLC","114380","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2005","2005","7021","Valor anual","SLC","109860","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2006","2006","7021","Valor anual","SLC","120420","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2007","2007","7021","Valor anual","SLC","147260","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2008","2008","7021","Valor anual","SLC","178290","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2009","2009","7021","Valor anual","SLC","171173","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2010","2010","7021","Valor anual","SLC","161540","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2011","2011","7021","Valor anual","SLC","235387.4","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2012","2012","7021","Valor anual","SLC","309301.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2013","2013","7021","Valor anual","SLC","331511.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2014","2014","7021","Valor anual","SLC","382282.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2015","2015","7021","Valor anual","SLC","413453.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2016","2016","7021","Valor anual","SLC","413485","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2017","2017","7021","Valor anual","SLC","426373.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2018","2018","7021","Valor anual","SLC","468285.8","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2019","2019","7021","Valor anual","SLC","493274.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2020","2020","7021","Valor anual","SLC","601901.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2021","2021","7021","Valor anual","SLC","578980.8","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01342.01","Peras","2022","2022","7021","Valor anual","SLC","514504.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2012","2012","7021","Valor anual","SLC","222993.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2013","2013","7021","Valor anual","SLC","340734.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2014","2014","7021","Valor anual","SLC","414348.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2015","2015","7021","Valor anual","SLC","478161.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2016","2016","7021","Valor anual","SLC","494605","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2017","2017","7021","Valor anual","SLC","534134.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2018","2018","7021","Valor anual","SLC","558485","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2019","2019","7021","Valor anual","SLC","534253.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2020","2020","7021","Valor anual","SLC","628194.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2021","2021","7021","Valor anual","SLC","914086.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01321","Pomelos","2022","2022","7021","Valor anual","SLC","744527.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1991","1991","7021","Valor anual","SLC","33387","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1992","1992","7021","Valor anual","SLC","53383","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1993","1993","7021","Valor anual","SLC","53211","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1994","1994","7021","Valor anual","SLC","45420","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1995","1995","7021","Valor anual","SLC","67679","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1996","1996","7021","Valor anual","SLC","62570","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1997","1997","7021","Valor anual","SLC","80588","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1998","1998","7021","Valor anual","SLC","40725","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","1999","1999","7021","Valor anual","SLC","80437","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","2000","2000","7021","Valor anual","SLC","68460.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","2001","2001","7021","Valor anual","SLC","55595.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","2002","2002","7021","Valor anual","SLC","77248.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","2003","2003","7021","Valor anual","SLC","49680.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","2004","2004","7021","Valor anual","SLC","66879.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01212","Repollos","2005","2005","7021","Valor anual","SLC","68355.8","A","Cifra oficial"
